x,y,token
51.688637,-39.456432,jacket
-8.38691,-53.239155,Gogol
25.27829,-3.1189198,celestial
32.609608,50.874096,ministered
42.938576,-2.2196336,backs
-1.5630945,36.4525,prosperity
61.98218,23.955908,males
-37.313263,3.3049712,tomorrow
62.5641,22.98025,fourteen
24.248737,-1.3476433,infernal
-53.69206,-43.393784,Wallis
49.50283,-37.84376,negro
0.83713514,-27.151953,degrees
35.573315,-51.02597,knocked
1.2640008,41.38254,testimonies
-2.216053,-52.485413,heavily
-1.3876895,34.499638,dismayed
-55.177444,-20.846159,infinitely
-44.114044,13.532486,--(
39.509132,55.6367,Lot
-15.401611,-17.577137,facts
-53.896286,-30.214417,apparent
63.032604,22.248005,eleven
20.818932,-48.097603,cat
-1.5659003,32.271347,members
16.389135,31.608715,abundantly
-29.540964,11.784663,dirty
-9.523416,-53.905636,Fanshaw
-45.778576,-44.170998,chaise
31.138403,64.35076,Caleb
24.711916,-1.5061046,horrid
-53.258923,-19.738377,error
-44.145218,-38.908115,Dashwoods
22.120316,-57.439384,trap
6.652811,31.845596,meek
-40.532295,-32.159218,decent
-29.472357,22.355556,warning
-14.659913,-34.944016,comparatively
-35.514412,4.843252,shilling
-12.628122,25.408392,secrets
-45.763752,-11.750296,risk
-62.560524,-16.836918,encouragement
-41.12112,0.51341134,elsewhere
-0.39575222,-29.391909,hunting
21.425852,-24.521444,prodigious
37.749893,-35.238342,gloom
41.203106,-30.921236,moonlight
-34.384315,44.737045,Kings
49.63518,2.1776297,spears
45.144436,26.4381,statute
17.46456,-54.518597,butcher
-65.59523,-3.5357387,older
51.60724,-16.513418,sands
55.508476,19.427988,ephah
41.991287,47.813786,Ramah
-56.277996,-15.479336,unpleasant
-24.81734,45.42098,Vpon
-31.39522,48.154552,Laertes
41.074768,-43.90238,dashed
24.189678,61.65464,Eli
15.088058,-39.679256,seeds
-4.8054194,60.760014,Set
10.70494,14.620248,thieves
19.464476,1.0811582,Beyond
53.189934,-37.010536,pink
41.870438,23.5055,therewith
-8.309365,15.091278,Than
41.570026,52.446655,Jezreel
-50.362534,-42.73387,Shepherd
39.72285,42.478672,residue
34.780228,18.442682,sown
-0.4901146,36.819088,adversaries
-46.05149,-9.78808,learning
-54.114647,-28.6728,unnecessary
-53.889313,-26.68246,totally
-47.428738,9.801872,patiently
-51.783688,-29.154938,slightest
20.943935,-59.097614,coach
-63.58346,-14.098204,unwilling
38.44961,-1.579002,balls
-7.9047003,48.83752,gavest
38.785656,30.630442,courts
2.179699,-54.583508,eyeing
46.955982,22.943121,feasts
12.429927,28.962904,pronounce
-47.4139,-22.543976,expense
-31.317604,-42.92164,recollected
45.712704,35.97279,ascended
48.615417,-31.366957,glittering
41.824486,45.13765,Ai
47.22242,-38.956154,erect
33.550625,29.758606,inhabitant
45.240498,-43.645924,rigging
3.0853615,38.618362,repentance
18.755636,-52.553123,blanket
62.49288,23.44525,fourscore
0.10747217,28.02514,hatred
-57.01141,-14.688903,probable
-16.367052,-52.6293,Diana
-4.0770674,-26.002848,Greenland
-43.77548,-40.31072,Enscombe
-5.7080355,42.254917,boast
3.529342,42.935772,vows
-24.577166,16.86549,slave
-21.131588,-32.8749,occasionally
-54.70777,-25.937305,guilt
5.3636923,64.00128,71
-2.0340822,56.265842,Consider
54.182617,-32.16139,locks
-5.6465573,-23.1641,perils
-25.81909,-45.69827,composed
-15.548089,-30.774424,daring
-3.4589956,-39.67204,fairy
-13.46938,-35.46634,contrast
-56.5565,-0.44888917,speedily
-25.504368,41.680984,farewell
40.74806,-31.776884,daylight
23.860338,32.69485,sojourn
-50.80779,-22.271147,accounts
40.377365,1.7345525,kinds
-66.588425,-17.889883,tolerably
-6.1707416,-32.2977,blank
22.251877,-53.3649,gown
-12.278154,-57.49038,",""--"
-55.096016,-30.86092,sincerity
53.58879,-16.974573,liquid
39.34556,-48.91158,swam
-50.35525,-10.724858,humoured
-29.308847,48.73182,Heere
-15.094097,-37.05894,singular
27.88478,25.320063,turneth
-35.788292,31.245573,obtain
-24.619616,-5.208189,contain
-17.737165,47.845627,Think
49.9655,12.121648,log
-45.08358,-16.271076,successful
-38.015602,-0.31445327,Ireland
-3.0729456,42.274895,strengthen
6.336964,65.10966,73
0.30717084,-63.686253,asylum
-51.209824,-6.1347775,urged
37.107685,48.403675,nobles
-2.4925783,-60.001602,Jack
-20.30261,-45.239223,modest
37.983128,3.1043985,plums
2.3657403,32.020588,oppression
30.654364,65.76147,Judas
1.7066683,-55.51083,anxiously
-29.417503,49.618656,sleepe
52.261818,8.293127,cords
-14.04215,-45.4009,follows
14.507168,48.716957,preaching
-60.118923,0.7551928,exist
-11.912435,1.4858577,subtle
-17.402248,-34.607147,unaccountable
46.917015,23.100748,sabbaths
-32.918476,-43.16818,examine
32.501244,30.387878,wasted
-40.943478,-13.236474,poverty
-48.86102,38.976982,IN
-52.090935,-23.300306,principles
45.55546,25.391989,oblation
-14.606821,-5.2716193,innocence
15.425824,44.311436,repented
-53.928135,4.2150645,granted
29.042917,-52.5901,lantern
32.13962,45.6276,rode
42.2321,44.014378,journeyed
38.756676,-17.208227,organ
-31.926844,-42.424862,examined
10.424225,40.9445,condemned
49.79979,2.2817333,shields
4.4947634,47.576447,Saviour
37.91581,-49.18375,vanished
-39.971283,-35.068584,fright
-24.61673,4.611602,specially
36.90119,-48.371716,leaped
27.947493,27.733526,perished
-6.112236,27.439457,Having
11.933605,51.87704,sayings
-56.989136,-10.864282,supposing
-2.108472,-53.88951,starting
-19.452879,-34.78513,helpless
62.907707,22.815638,ninety
-50.190346,-10.683298,tempered
-0.6154027,43.380653,execute
-31.556059,-3.3025255,cheer
35.311863,3.7143517,beef
-4.682889,55.948635,Bless
38.637726,-42.25977,group
52.408234,12.795291,sprinkled
40.49067,-43.62679,dragged
39.352703,-6.679001,depths
-2.2923048,-46.75962,danced
-36.14331,-2.100213,boldly
-42.24459,10.265278,funny
-31.986662,-37.035988,pursuing
-5.9231644,29.851963,masters
-43.379726,-35.354656,arranged
-55.92118,-31.097456,calmness
-31.599308,-11.221686,toil
-36.856926,-25.009214,progress
37.24364,-49.95752,tore
42.07176,47.04603,Gath
-18.720675,15.302088,alas
44.45523,39.109047,northward
46.07392,-43.40118,masts
-47.263508,22.37041,Majesty
42.98032,24.363264,cleanse
28.255196,63.19379,Leah
41.26709,-8.23054,crowned
51.186954,8.325905,girded
-14.229568,22.53629,wont
-52.62743,-18.023079,deemed
-43.988045,25.883032,Stop
-19.82356,-11.526125,Edmund
8.995953,-21.641933,directions
50.81651,-11.952778,forests
-58.32466,-25.191156,affections
8.120733,-59.757626,Daggoo
2.588028,27.742756,breach
22.944689,43.685547,teaching
-54.540733,-30.151443,reserve
-24.166977,-41.039852,accompanied
-54.96026,-23.735727,propriety
54.94984,-22.786732,ascending
-6.01934,-60.601364,Hare
-32.587055,2.4969478,halfpence
-7.1860337,-25.141947,coins
9.043693,-14.586402,pilot
48.301132,-21.400078,swell
43.810394,42.32203,Hamath
-41.3659,22.998047,lads
39.95381,-38.55198,blubber
-39.34635,-10.415778,confined
-23.539871,16.71161,gallant
42.783436,-29.283579,pavement
-0.65704644,-36.367184,furnished
-61.262253,-13.253047,recommend
-41.03714,-9.190085,permitted
9.008589,-26.586304,bloom
-37.151585,1.1085457,Crown
-50.37554,-28.180336,design
-33.49089,7.551579,duel
52.79561,-40.823437,bald
-6.8757796,-52.205044,Power
52.733627,-24.616957,orb
9.1374445,-47.723064,hermit
24.551111,-40.372334,foremost
-57.58465,-21.486631,merits
-25.092691,-35.345573,nerves
-49.500404,-13.872322,unlike
-46.751728,30.061884,)--
-11.975598,-56.202244,Townsend
-45.32998,-29.0004,applied
-2.6673498,39.718082,accomplish
-44.232265,-17.61007,promises
-46.894897,-32.49139,supplied
32.07395,39.821724,subdued
-54.516373,-33.509983,improved
43.028446,44.494625,Beersheba
-36.563824,-17.823057,purchase
-51.633514,-31.347904,favourable
-16.139366,-18.853745,harmless
33.448277,66.90089,Hilkiah
38.05368,-5.661232,drowned
-43.151062,27.521778,La
-46.77977,-19.940327,individual
6.1086574,38.79281,circumcision
-51.15872,6.360458,inquire
-34.18867,-43.276978,ceremony
17.91508,-60.664215,theatre
-58.31901,-15.415537,disagreeable
9.356227,7.398873,pulse
-17.099743,-14.295641,stories
33.73416,23.429058,pattern
50.508152,9.0007305,coats
40.645958,66.20149,Asaph
8.197333,-33.889347,unnatural
22.107965,63.99436,Isaiah
43.19928,-48.178856,forecastle
-54.54027,-22.757002,distinction
-9.023671,16.12493,worlds
-55.657475,-23.674896,arrangement
32.67044,-51.213215,axe
-10.412902,52.501034,Wilt
36.409176,17.232656,melt
-44.997185,-34.88286,relations
34.08599,8.820739,dragon
-47.021294,-19.39717,involved
-4.0420685,-27.545385,skeleton
-63.357037,-13.427111,paying
16.73009,-57.637276,hiding
22.49038,4.2289505,sings
-42.020355,18.310795,today
27.085802,30.491642,howl
45.028866,25.37856,memorial
-7.950162,-9.708859,lace
59.066765,-20.248161,brightness
-26.517387,48.264328,seene
1.8614787,60.050232,Likewise
-56.469013,10.459167,complain
-61.298958,-4.656257,tasted
55.015038,-22.775183,descending
-3.1010778,7.997612,waits
-13.519688,-33.910686,vague
-48.499023,-36.55577,illness
-50.53956,-15.9541445,liberal
33.962845,-5.2795973,blast
31.516922,-47.342445,hammock
37.491367,16.648024,whirlwind
-5.8669744,41.5176,condemn
-37.499004,-19.627693,encounter
25.439173,-5.2451887,duly
-16.95659,-31.201145,surrounded
16.963037,39.52602,gotten
-0.08486284,33.003628,troubles
46.58217,-35.9496,waving
23.535185,-46.71514,whip
60.043026,-13.248168,Atlantic
-54.429085,10.670818,_I_
-12.210212,-57.458347,coolly
-30.584272,-4.7457757,appetite
-54.699543,-22.862131,superiority
-19.013071,-52.013424,agent
-49.150066,38.679146,LITTLE
-10.832501,-52.327324,stare
50.930107,-36.267902,eyed
-55.244774,-25.834862,belief
45.444168,-35.25343,downward
-29.874031,-33.912823,owing
31.168161,-54.200687,hook
41.781456,-32.580956,jet
35.609215,15.912396,fold
-37.66681,10.278396,fun
45.17083,-40.194073,swinging
41.36373,16.139956,herb
-47.018288,-28.57748,concealed
-5.439764,-31.435999,trace
53.79242,-17.615135,skies
-11.479007,-54.82535,Comrade
15.196761,2.9009259,compact
11.934767,50.07571,prophecy
34.37599,-45.868774,stretching
43.882645,26.392189,ministers
-26.062668,2.2769306,token
10.193133,47.807667,scripture
-51.256416,-26.69589,depended
60.99279,7.2942023,inches
-44.92579,-22.817505,sweetness
41.880756,-44.77861,sideways
-46.434402,-6.8294153,reference
-13.817994,-23.780622,symbol
27.202393,-48.452084,folded
2.5334296,-65.49124,Laughing
43.452606,-47.01801,aft
-59.088596,4.5772576,win
-53.506603,-22.626297,selfish
4.2055855,-53.17877,firmly
-2.4171374,-61.767906,Lion
12.923499,23.600637,lame
19.615715,-57.660866,knock
-47.30146,11.308555,Betty
-48.05011,-15.218802,quality
-1.6913282,-7.1843257,Farm
-13.870121,-51.276848,Todhunter
-55.15674,8.57096,surprized
-49.114353,-32.74656,suspense
22.26605,-47.0856,shark
41.74183,60.958347,porters
-38.757435,10.853481,evidence
-53.482933,-24.093065,sentiments
-45.589554,-23.915634,hasty
-58.220543,7.75346,occur
54.99472,13.989937,spices
-60.293552,-17.673353,HER
-47.436268,-34.920467,inquiries
-50.825417,-1.2287827,practice
-55.91152,-5.1916203,distressed
-25.61241,51.30222,Th
18.747265,-23.606035,haughty
-5.61883,59.357574,Send
39.919525,7.1902337,thigh
-61.633892,-7.432619,missed
-12.061965,35.24462,Being
-48.05621,25.3067,Gentlemen
-50.621227,29.732965,George
42.476147,36.104294,looketh
1.1235873,-48.801296,everyone
-46.285862,-28.017334,effects
-46.70643,-13.845386,cares
25.638065,53.23122,Hebrew
20.98402,-51.15675,tie
-45.058807,-40.666603,Hall
-6.408781,-63.253998,Gingerbread
38.39752,14.690681,withered
-13.576042,-54.83608,sighed
-30.743013,47.75931,Caska
-64.31103,-11.52135,ventured
30.494747,-21.86937,gale
49.51318,-31.743258,roses
5.3873434,33.328743,abominable
50.544388,-30.44325,slender
28.211231,34.578773,presents
-31.708405,46.247253,Woman
-4.9306636,-26.929651,largest
-34.435272,-32.016495,directed
48.853027,56.973976,Ahasuerus
21.757042,-54.40574,dressing
56.769382,-8.273259,cedars
43.266632,44.36293,Shiloh
38.266582,-9.152368,breathing
-52.36693,-13.735578,positive
32.85449,-39.874565,keen
8.969801,-36.755215,smaller
33.748863,45.59356,tarried
0.98439634,-59.028088,Fir
40.89065,-37.41921,boiling
-40.366283,-3.2134113,useless
-1.9655933,-40.301155,statue
4.4256277,62.24302,109
-42.150806,-10.122678,sober
43.410595,2.375956,centuries
-12.052656,-61.515656,Patty
-21.18394,40.049534,Romans
-47.45347,3.1373203,clearly
51.55969,-24.928644,hideous
19.581738,-43.304966,puts
39.37024,19.611849,coals
-36.774616,-23.17158,addition
14.452449,53.329845,bade
-52.891155,-30.436914,suggested
-26.410765,47.43189,meanes
34.26299,67.028435,Gedaliah
34.107506,48.334934,province
-61.397552,-18.081556,believing
-8.89344,-61.16932,Epaminondas
42.55496,62.938454,Kohath
44.473198,39.30721,southward
0.3074733,37.068756,bonds
-49.06719,-10.439631,hearty
-18.588047,-52.776867,Montague
31.84438,11.389776,lowest
12.353312,31.869036,causeth
-34.40406,17.218864,Lightfoot
-13.331486,-53.63527,bitterly
-33.848087,30.863855,create
-14.800241,21.124804,cock
12.446608,34.54792,Cursed
-48.934887,38.61366,HIS
50.78473,9.402595,apparel
40.256172,63.02737,Sheba
-11.819946,52.41088,hadst
44.988567,-36.355347,steam
41.279804,-1.1195191,dash
-62.03248,-19.272923,apology
30.486237,-6.4149604,applause
45.686672,-16.209585,innumerable
37.324486,37.913013,standard
-0.5864588,53.9086,Seeing
-28.124798,24.128431,fare
-3.0787764,-13.141667,Next
-50.621674,-25.848114,rendered
32.16324,65.639946,Micah
11.967313,-40.6993,pen
-30.007872,49.25528,Sonne
23.744762,40.618008,tabernacles
17.460434,34.0968,cleave
33.629173,25.500673,asunder
12.399406,42.43547,humbled
50.780495,-15.396274,marching
56.028427,-4.871627,boughs
-18.349258,-43.379326,glow
56.016598,-4.7137437,fir
-63.911087,-6.350358,hinted
-38.646507,-18.042782,missing
60.551277,0.54818314,depth
-33.947468,-26.639389,contained
44.70191,-14.302772,float
-13.93845,-59.233707,Rosetta
16.290274,21.728403,travail
-42.5052,-41.038387,Devonshire
9.149476,58.954338,Happy
-56.94016,5.4514213,compare
-56.8645,7.599758,presume
-5.671288,56.836357,beware
33.36899,-6.441852,bells
-55.018524,-27.5803,continuing
14.859063,3.1824849,materials
5.6591487,-45.74649,detective
51.584797,-39.214485,silk
44.77048,5.9158335,feeding
16.027872,3.4933355,growth
-45.812843,-1.269919,absurd
-45.695023,-31.073051,conveyed
-50.843567,-24.034678,rights
-5.3860054,-24.49605,hunted
48.785366,56.80791,Persia
-57.219414,-23.248621,generosity
29.219843,42.98452,spy
-62.0314,-9.856247,attempted
9.337794,15.359687,tend
10.2866,-33.446606,glimpse
-32.43644,-36.024143,although
-35.245842,19.509779,reckon
15.985094,35.45156,whoredoms
17.965374,30.56569,widows
-49.171432,-0.5455391,SHE
34.073193,48.62597,provinces
-63.32555,-7.2687902,learnt
-53.57953,35.80393,SAILOR
1.4744722,-51.235794,whispering
30.119226,-51.411026,patch
-42.271156,-29.229313,intercourse
9.207437,10.7793255,supreme
-51.93322,-15.728475,sympathy
55.069305,-19.19592,firmament
28.456451,-42.5056,stiff
38.524513,22.840853,dung
-17.236246,-14.477639,lessons
-57.4283,-2.4562104,encouraged
26.058905,-42.603554,wreck
42.528908,-15.879225,temples
50.028454,-17.84456,ceaseless
28.074202,27.731083,trodden
48.457237,-29.444416,crash
2.5572777,-65.49331,Brook
-43.338337,-33.74,preparing
7.457533,-34.80402,Sometimes
-22.92516,15.527346,Ho
42.451775,-40.9448,hull
45.43662,22.614706,firstfruits
28.925009,38.32008,prisoners
-48.556957,-1.3153603,shocking
-48.367035,-13.196336,vulgar
41.815956,-42.458385,prow
-17.338848,50.769413,Thine
-54.433086,-9.5073,desirous
50.632885,-24.888655,masses
-8.355306,-20.592516,popular
25.56958,-43.99131,runs
-22.477499,-43.73122,accent
-13.901785,-51.087444,Glass
38.422413,-50.256924,leapt
-56.24174,-12.504186,uncomfortable
-58.02482,-27.572855,suspicions
-53.825893,-24.615934,actions
-1.0550102,38.704338,reverence
-46.17143,-41.356037,Grove
-46.171753,-41.35224,Maple
36.80222,12.759846,blown
-39.83441,20.115793,signify
47.675705,57.05734,Nebuchadrezzar
44.741657,27.13692,heritage
-4.685001,43.4506,contend
-58.37334,-9.924086,honoured
14.3591795,4.958782,poets
32.51633,66.73913,Abiathar
-51.785023,-21.555092,independent
-28.555277,-44.185226,distinctly
-4.712881,-52.2269,lowering
-9.63626,-49.71056,steward
36.38577,-32.87888,faded
4.798968,61.846684,118
35.37469,-32.51874,gloomy
-21.803768,-29.172586,attack
32.127987,19.23397,worm
33.336018,-21.901367,nameless
-55.8218,-32.192104,vexation
46.532883,-12.330551,varied
31.520067,36.73978,ruled
14.4426155,-45.86687,pencil
27.123466,-51.281055,handkerchief
-56.07746,-8.196133,confirmed
2.090908,-52.836754,lowered
20.137024,25.736715,lamentation
33.204613,-35.561783,sticks
37.46856,14.285453,melted
-47.86618,35.628986,D
58.606182,-17.558897,damp
0.6738054,-53.646427,wildly
57.522743,-24.645292,sunrise
-46.38102,-19.9015,conceit
-28.190214,-40.489098,approached
10.669209,34.57055,hateth
16.26746,31.284952,fulness
-6.0048285,29.773218,obedient
-39.285454,-43.10246,Square
-51.84374,-22.30063,judging
-1.175373,44.78952,fulfil
-32.60114,-29.171532,prosperous
59.86479,6.363771,quarters
-2.8355165,43.875793,testify
-28.807484,20.493908,crack
-1.9173205,-27.8739,regularly
35.59744,51.68406,reckoned
-1.6513594,32.05059,husbands
21.27279,14.020734,beholding
52.532314,12.786747,sprinkle
45.37257,-13.884721,shades
38.357796,-47.34142,cab
-10.388288,51.62196,comest
18.958723,31.8916,league
29.068336,-47.226482,oar
17.852613,-47.90985,using
-54.650204,-22.689545,resemblance
32.35385,44.24275,multitudes
-63.51162,-13.377132,induced
5.0892034,35.72983,ungodly
39.90994,32.724297,heaps
-61.58909,-21.89969,benefit
-54.841007,11.639267,manage
-52.393124,-7.8898745,shewing
-49.184578,-39.760098,nephew
48.96879,-21.622232,falls
35.017944,-43.334755,hoisted
-54.503532,-16.159143,connection
1.2452313,36.480846,err
50.91989,-31.631304,marble
-45.530212,-20.290146,weakness
24.001846,18.589355,dig
-37.475033,-1.4441906,comfortably
30.171272,-45.48236,tight
-8.932412,-57.341084,muttered
36.269478,41.01505,Tarshish
-0.26064816,-62.634773,fishing
-2.0302386,-61.263245,Alligator
-7.1052566,-53.203674,Pendragon
24.232105,15.868526,twain
-1.913386,55.661823,mock
25.01849,58.97775,disciple
-38.098385,-10.815745,urge
11.382707,3.5060298,battles
14.761252,4.6706824,politics
-46.238575,-22.532703,peril
7.0915804,40.79424,begotten
-43.124092,-25.117157,confession
54.011726,-21.385138,shower
41.20628,-39.73214,strip
17.46559,43.843575,searched
-45.49931,-18.85788,reality
48.160477,-30.047096,frozen
-15.483965,-20.997501,romantic
38.572178,-44.86508,climb
-44.151337,-38.886974,Steeles
-53.17209,-8.679741,consulted
28.78482,-43.955963,pistol
-54.9468,-38.195946,decidedly
48.034878,-31.679928,sparkling
45.736187,24.437685,thanksgiving
12.992272,-55.080597,rang
0.8452778,57.579838,Hearken
-41.300747,-42.211037,Camden
19.956009,5.5118885,balance
-53.199093,6.011161,chuse
45.218,25.823185,ordinance
12.310336,32.455177,putteth
38.01719,-46.6707,lawn
45.402378,-29.03124,hats
13.0365,32.27992,dieth
50.829277,-31.937357,crimson
0.45907152,-25.74831,containing
-16.26113,-52.704464,Sweepstakes
-38.31946,5.890858,finds
28.029926,6.5298724,necks
32.362553,64.71435,Nun
-27.212652,28.532093,durst
44.68427,24.701298,anointing
43.121075,-34.940414,bushes
5.0172696,62.905716,102
-24.609936,-2.6400752,doubtless
1.8962444,28.121576,falsehood
-55.681522,8.535861,differently
33.30359,56.044556,namely
-36.762276,-9.831718,errand
46.204506,-34.047253,rolls
15.352146,-49.469486,lazy
-33.200874,-12.363233,exposed
15.901789,1.2164034,onward
10.351109,-39.752758,magic
-43.564438,-0.32207575,tricks
13.934374,51.58832,Elias
-46.647964,-7.9341407,justly
15.066183,-15.719961,deepest
-38.20737,-24.756218,characters
52.643,-38.98205,cane
-17.809444,-56.532513,Villars
-43.7033,-19.288425,devoted
-56.228096,2.4222088,convey
-62.17379,-9.739845,cared
-9.150756,52.250427,Whence
49.98524,-24.022226,landscape
-25.72099,48.488514,beene
-61.94686,-19.038353,complaint
38.984314,23.738016,bathe
47.027576,-44.825413,harpoons
-45.562965,-31.541374,recommended
-11.813615,-37.527264,ugly
-14.112379,-33.177498,uncommon
-40.650192,-40.0063,cards
-51.44196,-26.595804,performance
-42.779446,-41.27769,Delaford
38.897438,4.0434294,finest
-46.503754,32.9192,hey
-53.209293,39.17065,III
-3.4361627,59.845406,Open
-47.720097,-17.055305,acted
36.628815,-51.554688,elbow
-49.924984,8.951682,repeat
33.65834,66.96946,Shaphan
47.686752,-21.717718,powder
10.901623,35.22755,abideth
43.657295,-38.335014,fin
-38.796333,12.320441,""";"
24.192074,-6.1553364,sleeps
50.26578,-13.022755,inland
28.001652,62.932888,Rebekah
9.773367,30.488508,calleth
-14.3168545,-56.708748,addressing
29.202974,-38.086018,hiss
42.205616,18.42113,pasture
12.268251,-33.131504,extended
40.85223,-9.088685,manly
-44.204357,13.352511,speaks
39.70883,-45.95625,stepping
53.66452,-14.529114,blossoms
-54.760616,-12.91974,preferred
38.34157,13.238198,springs
47.05926,-0.9063854,stature
9.162246,35.45688,standeth
44.142838,16.300034,vines
44.002052,-6.986715,millions
-7.439952,-59.14387,Cat
11.410716,30.379967,wages
55.956345,17.672508,bowl
53.530792,9.634395,skins
20.172558,-41.213047,mask
-44.963963,-35.10014,engagements
12.335285,34.48104,Whoso
-50.119366,-11.791766,remarkably
-57.430477,-23.266949,honesty
2.4673061,30.197355,bitterness
50.80087,-11.755999,prairies
-28.908476,-1.5815797,grows
-31.857733,5.047095,anarchists
49.591568,-29.136295,piled
-49.753536,-3.4171429,reasoning
-28.510452,-35.01345,effort
6.8690753,63.096973,72
-40.641056,-36.264145,arrive
5.766094,64.07363,74
-1.7089739,42.598595,recompense
24.528734,-53.032608,pockets
-54.07209,-28.223213,removal
23.428762,59.585205,Nazareth
-45.73703,-20.17797,proportion
-46.340332,-6.894564,poem
-10.605722,48.910625,sawest
62.37811,19.08011,Seven
56.81506,11.911031,brasen
-26.438135,-40.911922,relieved
-59.53113,1.093997,alter
-16.669159,19.188288,Sweet
-43.433216,-35.580547,visitors
-48.022217,13.832561,riddle
-12.117744,-33.171207,military
44.125576,-48.590145,alongside
30.729296,21.956017,casting
-10.965317,50.64422,makest
47.273537,12.762908,meal
-11.075035,-34.325294,artificial
-53.469852,10.554613,honestly
-55.490395,7.2529664,owe
42.56543,-40.786022,keel
6.5354342,36.702538,strive
-41.8621,-12.610946,cruelty
52.475,11.673279,inwards
-63.24083,2.216758,earned
-26.320425,-39.283855,repeating
-10.637279,-59.760113,",--"""
29.919397,-53.120956,spade
-6.158575,-54.98741,Major
25.397165,-44.985428,overboard
38.535976,67.9784,Jeshua
5.3662972,55.225876,Until
62.122658,23.438908,thirteen
-43.353016,8.846041,remarked
-23.56821,3.4717188,sane
32.22518,28.211082,repair
-31.88922,22.261833,seize
-16.177095,-16.579054,orphans
43.63386,-26.922255,meadow
13.335522,23.285952,deaf
-29.70146,-30.706276,yielded
-58.865852,-20.629875,sufferings
-44.17425,21.56269,n
-26.84225,-38.284122,gipsy
-28.070593,49.28104,goe
-53.089973,-20.011072,misfortune
-28.308056,49.228806,euen
-52.970325,-24.42165,extent
-27.788649,47.863148,Looke
59.05363,-20.785622,darkened
31.532412,-42.355053,plunged
-51.229187,-24.379974,concerns
11.389766,-51.81562,scream
-17.62351,36.884575,Light
19.562872,30.428638,plagues
-5.0044656,61.276505,Sit
21.203331,44.424816,praying
-11.845251,-54.384308,Thursday
-4.0575614,56.01526,Follow
51.97603,-28.412298,billows
-57.222794,-28.448177,sensations
-61.311535,36.109356,Clo
0.6908951,44.887188,glorify
50.678673,-23.324543,vapour
16.679825,20.31979,bridegroom
29.760302,-50.53484,twisted
-14.938589,-32.692566,incredible
22.248098,-46.158855,coin
48.5738,-0.27548537,riding
-57.507793,7.227076,decide
30.764917,-43.83339,lip
-49.32045,-29.17037,flattered
-30.107689,-34.01119,precise
45.875206,58.75403,Joram
1.3776128,44.095047,evermore
5.3613324,41.81787,deliverance
-53.41961,-5.0280156,shocked
-30.029951,-10.311888,joint
-47.776066,-24.80358,guided
-58.981945,5.463111,earn
-54.803062,-22.659803,sentiment
27.047436,-58.850178,mud
41.45133,-40.847034,angle
33.49598,-8.113057,grim
-50.56749,-21.731833,relation
15.949538,8.461309,India
-18.287374,-18.242836,owners
-15.562221,-50.853092,Seymour
12.498711,0.12545852,empire
-47.815052,8.108888,manager
-1.9378762,43.601746,exalt
-16.179379,17.816923,pioneers
42.323765,-23.648062,filling
-15.180635,-4.958534,prime
-47.981663,35.51322,T
-17.159794,38.628204,Children
22.52758,60.656826,Jephthah
-51.03813,4.741612,expecting
-52.726776,10.534994,excessively
-38.58989,-27.773966,additional
23.841446,34.92106,astray
-12.88841,-47.328133,Eton
-50.415775,-19.068447,essential
11.526605,4.9727635,People
-12.450644,-59.850586,Bab
16.923918,27.92101,elect
-53.57221,-29.670937,increasing
24.145805,57.33015,Barnabas
28.457487,37.159393,lots
-4.0629416,-25.104143,Whales
42.321575,-46.515503,astern
-48.124622,-21.880884,duties
31.38223,-49.42366,heel
-50.610077,-18.130287,notions
-45.926495,17.048103,ME
37.2575,68.25109,Hananiah
-49.83912,-31.559464,declined
43.783913,-37.88535,ribs
-37.803513,-9.498962,staid
38.25924,-51.385662,gazed
-58.5574,-15.324771,inconvenience
-20.20527,32.67273,Hence
4.597227,-53.856136,closer
-58.389465,7.636569,suggest
38.292145,-43.28273,floated
32.117302,-51.59304,fan
4.443207,36.292946,workers
-44.093388,11.340648,lease
-6.2845206,-55.045418,Usher
43.39168,-14.174454,mould
-56.637676,-21.746109,prudence
-20.479887,45.16801,Wherein
38.145535,-38.355293,split
-47.76936,24.32834,Please
-49.97624,-13.297729,industrious
-32.773685,28.80176,assume
32.77226,34.488758,courses
27.825817,-2.0654488,Above
26.46843,61.964756,Amnon
1.4650751,-11.030383,Salt
-2.555652,55.735268,Ask
-54.26092,-18.051414,acting
51.625504,17.743752,rods
-46.283688,-23.305523,fortitude
36.202816,-44.85605,Parsee
47.55487,-13.358926,stately
-42.187088,-18.872149,lasting
-17.446175,-34.076622,sensation
-18.697145,42.693035,Ere
-24.196669,43.66448,bee
15.872003,54.697937,rebuked
2.7133803,28.738922,disease
5.9716234,1.1396506,returns
-51.710842,30.993526,E
3.238371,-36.875626,hurrying
-40.56582,-15.494954,occasions
-36.161747,-36.76606,earlier
31.606369,-5.8935184,chorus
-17.89521,-51.618065,Attorney
-45.229618,-10.125978,strictly
-5.1923122,56.973164,Doth
-56.331413,6.359138,accuse
56.305916,11.364988,bowls
58.025387,9.377307,cherub
-3.6696784,31.004278,wearied
-64.73764,-10.391693,reconciled
54.700825,12.526604,breastplate
23.794415,45.10725,forthwith
36.51559,-40.62324,bending
45.963264,55.67477,Baasha
-15.884238,-50.289417,Hirsch
-14.341039,-50.083134,Harrogate
-8.368117,-13.209372,crazy
-8.432292,-38.29829,Catholic
