x,y,token
-42.493366,14.862749,having
-44.333633,-11.672314,wish
-45.99972,-0.4735964,kids
-30.498623,-17.993147,eyes
-43.603065,11.108926,married
-38.780384,4.4972544,beautiful
-34.307438,25.239695,Will
-1.9021312,-37.257088,These
-56.18389,-1.1913216,drink
-58.20393,9.879805,anyone
-30.447304,-23.084238,chance
42.048695,-24.474297,000
72.12296,14.698716,M
-37.04935,-4.9341264,mine
-53.058372,2.5102365,change
-38.78408,7.6967845,crazy
-21.761036,-28.493391,later
-32.83285,-32.48349,comes
-53.646877,6.715276,forget
-29.649307,15.580476,Or
-38.163715,5.4724617,looks
-25.125648,31.46726,Listen
-26.778852,-30.999151,hands
42.216496,-23.967396,3
-61.486324,-1.731192,send
-2.4253986,29.305334,Of
-43.184345,-21.065039,met
11.317582,49.926296,Man
-32.026886,-13.491515,death
-37.42012,-0.2318566,stuff
-43.175907,8.185161,taking
-43.60385,-13.931651,asked
-43.370247,15.082676,thinking
-41.3873,-1.3177537,means
-40.47849,11.652949,quite
-25.673447,-1.554553,everyone
-38.737907,-5.104258,part
-33.74968,-17.271036,heart
-45.251255,8.828405,free
-5.636801,46.30356,"""."
-18.532328,32.67294,Dr
-48.06436,1.1864846,trouble
-60.47974,-4.782501,check
-20.102055,-36.965622,town
-55.985634,-2.7969701,hit
-47.25522,5.2008696,somebody
-59.253433,-12.185255,along
-33.779873,-14.890197,husband
-33.502934,-2.4109797,knows
-27.921137,3.7204118,girls
-38.443314,3.4112415,true
-44.156567,7.210004,ready
-36.08033,-1.5002741,question
-39.815403,-0.046906736,problem
76.51943,16.301968,FOR
-7.4804873,-38.782455,different
-61.37577,-4.733105,hold
41.667603,-23.853476,$
-38.29246,-6.6117477,actually
-16.262833,-26.502361,children
77.458595,16.258173,HAVE
16.924059,39.353706,OK
-50.116634,-0.28878078,close
-56.848866,10.373944,either
-39.976543,1.6212215,game
-54.084797,0.004379518,read
8.954235,43.46205,¶
-39.673985,-7.898627,child
77.488235,14.815876,YOUR
-33.413197,-2.6864705,wants
-25.810545,34.155273,Ah
-25.033031,-37.276352,rest
-45.35148,6.170486,shit
-18.802181,-37.512306,country
-21.635721,-36.224503,least
-31.830685,15.9225445,Even
-59.627075,-3.0380852,break
77.19695,14.960861,THIS
-44.43719,-2.115861,deal
-26.742203,-23.479908,set
-35.820057,12.95775,lt
-19.95959,-47.01675,hours
-46.698883,8.135765,probably
-27.223797,33.549374,yeah
77.80728,16.093737,DO
-57.167484,15.580227,aren
-57.774883,-0.68032646,stand
-35.451702,-8.408393,women
-3.045835,-34.47428,between
-15.657429,-39.123287,war
42.30091,-23.832262,10
-7.3118424,-37.210003,yours
-37.153072,9.588363,though
3.8240914,-40.59682,After
-35.64087,-3.8497443,lady
-57.54059,-8.128883,minute
-32.26272,-9.927983,inside
-41.984997,10.142774,easy
-32.876755,-32.519627,goes
-17.846344,-12.701743,line
-53.01162,2.5917447,lose
14.290603,41.04604,Hello
-50.78811,-9.5576315,II
-20.055178,-43.295925,half
-19.781626,-45.914932,five
-39.21057,-10.66146,moment
-33.842953,-25.019917,behind
-62.18943,-5.2828064,sit
-37.34423,-0.2331188,story
-29.231384,30.00694,thank
-34.814117,9.162587,dog
-41.85911,-14.366624,become
-31.405914,-27.082823,brought
-39.670372,8.725412,hot
27.07018,-34.3956,New
-20.695036,-43.324135,couple
-25.875395,-43.66137,times
-20.710396,-34.112938,side
-45.54069,20.332878,See
-39.797817,-7.2150216,person
-58.805107,3.3250988,speak
69.24106,0.4873994,D
-40.43323,22.968172,makes
-54.647816,-11.627923,dinner
-19.931871,-47.175434,months
-28.485624,-23.028955,party
-18.208914,-35.85478,order
-11.604305,-35.04033,office
-60.316765,-0.5714053,buy
-38.34938,0.9838231,poor
-40.33069,4.0934587,fun
-41.11783,-5.3575516,reason
-28.799877,-29.519304,ass
-57.522213,4.1393576,happen
-24.03127,-32.40466,front
-54.39125,10.612422,hurt
8.326243,46.713326,music
-19.54077,33.646442,Dad
-16.954952,-7.3614273,phone
-56.827442,-6.827577,em
-0.65096307,-20.393076,Some
-40.313515,-2.6969557,human
-27.225115,-29.07639,gun
-44.61574,17.4511,exactly
-32.868958,-32.48146,gets
19.000988,-28.21691,Our
43.766037,-22.993786,00
-29.40501,31.668043,dear
-33.822643,-20.482004,living
