x,y,token
-7.7314005,12.772367,ऑट
5.1471186,-22.645096,गढ
-25.8478,9.143275,अपव
7.52832,16.261515,मम
-15.188893,-19.988285,सहमत
-19.671467,16.952805,सरस
-8.253988,6.718017,सरल
-1.0813434,-3.492517,शल
-22.28989,-1.99984,शभक
-21.930391,-8.421869,उनस
-6.320544,-17.339464,अगल
5.820374,-8.576723,हजह
-25.14341,-13.908224,पसन
36.65144,-8.48089,१९९८
12.497481,0.8390758,बहन
46.58801,-14.170318,noise
-19.33681,-13.963007,पहच
-13.575608,28.202396,दरभ
0.863856,14.40093,घट
-13.733264,28.960348,फरप
-6.43184,2.4011016,समझन
-16.42685,-23.430672,ठहर
-26.451153,-14.146976,जयक
45.790592,5.778323,एच
-2.5100374,-9.549888,मकथ
39.79138,4.7282224,LSB
-21.858843,-5.819462,हतर
-22.342834,9.702478,उपभ
42.509052,-12.946458,अपश
-1.5790642,13.106686,तग
11.622302,-5.4040833,लह
-21.270466,18.350729,अपभ
-19.46647,13.925422,आरम
-4.730898,-22.808512,शस
-9.782055,-0.23998289,नच
1.099535,-12.263568,PIPE
-17.88854,13.444036,१८५७
19.791939,-9.243071,परद
15.109522,-10.01448,इप
45.498497,-7.52446,I
-15.277093,-3.326154,गण
-10.196419,5.6958528,मरण
-9.816897,-14.55939,नकर
-13.714852,25.163929,मगध
-10.53018,24.127985,तप
-14.065318,-27.266737,...
-2.7335172,18.609575,अवक
3.343783,8.457133,वट
24.209326,3.5305955,यतन
30.904934,8.708488,ि.
-28.428902,-10.14636,उपस
19.613556,-6.9714646,1960
-21.825718,7.485838,उपच
-23.626534,5.5214796,रगत
26.724361,7.2453065,१०००
-20.310019,14.711655,गमन
28.886099,4.4048643,मई
2.2026243,9.920399,शय
-17.965939,-9.774302,ू-
13.249163,-9.670744,एर
14.902289,-30.543262,बय
29.067553,7.8942866,१३
-11.746651,13.848282,आदर
-8.871332,26.324158,लगन
-4.8782067,-12.56883,!
28.743626,15.683948,…
3.6252992,-17.87494,1980
26.582388,9.416637,3
17.915644,13.730679,तट
-16.29057,5.0789323,यथ
-21.700495,4.1401396,मजब
40.212887,2.564314,1977
-9.9588175,-7.5029583,असफल
-5.3276515,22.903542,गप
43.533623,-10.73418,कचर
30.34387,1.6845626,अगस
-24.021149,6.388717,थम
41.514275,7.229951,1965
-2.5666301,-22.563902,मतभ
20.421066,-7.9322524,बम
23.16192,-16.50593,गटन
-13.186771,25.221563,रमश
54.887257,-3.9007277,in
25.515368,5.999868,२००१
35.00617,-7.9923687,१९९०
-14.619389,-27.582567,उतन
-0.34925854,-19.933508,गज
0.93262655,32.422447,छठ
-29.741676,10.095915,करमच
31.43184,11.124356,d
1.641692,-22.468197,भड
45.766487,-14.1147,contamination
48.194412,-2.1958175,Gandhi
42.15769,3.9118068,1968
17.686422,17.25395,आकलन
-6.076638,19.828276,समतल
-29.005062,2.5443397,रयत
7.458003,-9.971232,शकर
2.6132026,4.9072366,ईम
-30.94547,6.6914654,यकश
16.14931,-30.978422,चव
42.812798,-12.6323395,waste
-14.630736,19.544277,बनव
-17.3004,-0.077946045,ऑस
30.979557,-6.580183,कण
4.4564004,14.045183,दलदल
-12.103249,-24.096992,रचलन
-25.580204,-3.007563,भरत
12.757622,1.542184,हथ
-4.433445,15.884616,ैः
-24.232418,-2.2205174,यमन
28.422483,9.122469,१५
-21.849913,18.628761,गश
32.531784,9.664845,९
8.914918,-16.49013,ो-
-13.334483,11.766534,गणन
-1.0321689,0.5522088,आसम
-18.56871,5.958152,उपह
-20.355637,-1.2819195,ें।
-13.158347,-12.3404,तभ
-1.9933769,16.715923,तरर
-12.953465,8.139611,वण
-28.827866,21.747046,नवज
-1.1135927,25.496548,थव
4.521824,-3.0641794,अपम
19.036732,-18.90883,शनल
-13.7663355,-13.099595,महस
21.404848,2.380218,२००७
12.802941,-15.0348015,गस
4.770683,19.798168,लद
7.723024,11.730761,चड
-18.541443,-1.5767177,आउट
2.8047495,3.868918,मरम
-21.22049,12.509545,षकर
-28.999851,-5.805319,नष
-2.569407,14.553003,जनक
44.357582,-7.552806,२००४
